-1.18	0.422	1
1.26	-0.328	1
1.48	-1.05	1
0.0828	-0.879	1
-2.01	-1.85	1
-1.44	-0.225	1
0.287	1.45	1
-0.278	-0.815	1
1.46	-0.509	1
-0.836	-0.507	1
-0.742	0.36	1
1.35	1.21	1
-1.07	-0.616	1
1.04	-1.13	1
-0.528	0.953	1
-1.78	-1.58	1
-0.455	0.494	1
1.44	1.38	1
-1.39	-1.09	1
-0.413	0.0554	1
0.271	0.38	1
1.29	-1.04	1
-0.0601	2.04	1
1.42	-0.697	1
-1.55	-1.6	1
-1.34	0.146	1
-0.269	0.961	1
0.433	1.65	1
-1.03	-0.858	1
-1.92	-1.06	1
-0.541	-0.65	1
1.38	-1.36	1
-0.247	0.775	1
-0.19	0.168	1
0.714	-1.19	1
-1.97	-1.72	1
-0.491	-0.429	1
-0.158	0.358	1
1.26	-2.39	1
1.44	-1.73	1
0.109	1.65	1
-0.347	-0.556	1
1.47	1.39	1
0.646	1.82	1
-0.468	-0.206	1
-0.162	-0.334	1
0.724	-0.574	1
-1.03	0.153	1
0.0586	-0.133	1
1.05	-0.362	1
-1.34	-0.462	1
-0.213	0.77	1
1.03	1.55	1
0.155	0.0373	1
0.153	-0.875	1
-0.353	1.98	1
0.876	-0.807	1
-0.685	0.459	1
-1.84	-1.23	1
-0.102	-0.306	1
-0.479	0.0719	1
0.115	-0.443	1
1.09	-1.24	1
-1.57	-0.401	1
-0.274	0.489	1
0.764	1.98	1
2.41	0.946	1
-0.348	0.119	1
1.08	-1.83	1
2.12	1.07	1
-1.18	-0.522	1
0.32	0.282	1
0.72	-0.154	1
0.92	-0.717	1
0.511	-0.773	1
-0.681	-0.586	1
1.13	-0.541	1
-0.439	-0.884	1
0.139	-0.803	1
1.09	-1.1	1
0.269	0.605	1
0.305	1.63	1
0.557	-0.255	1
2.53	1.5	1
1.33	1.7	1
0.387	-6.53E-04	1
-0.639	0.522	1
-1.78	-0.491	1
0.391	-0.0901	1
-1.27	0.184	1
-1.08	-0.612	1
-0.717	0.455	1
-1.11	0.00172	1
-1.51	-0.966	1
0.605	1.86	1
-0.818	0.654	1
0.941	-0.254	1
1.59	1.72	1
-1.51	-1.16	1
0.413	0.473	1
-0.559	0.0594	1
-0.0342	0.145	1
0.743	-1.01	1
1.01	1.82	1
0.768	-1.25	1
0.424	0.547	1
-0.201	0.287	1
0.44	0.246	1
-0.554	-0.38	1
-1.53	-1.17	1
-1.5	-1.14	1
0.528	-1.04	1
-0.987	-0.735	1
0.885	-0.372	1
-0.0574	-0.208	1
0.952	-1.9	1
-0.21	0.11	1
-1.71	-0.653	1
0.587	-0.311	1
-0.55	0.236	1
1.4	-0.874	1
-0.0468	-0.332	1
-0.507	0.69	1
1.41	-1.38	1
-0.141	-0.119	1
1.38	-1.02	1
1.18	-1.19	1
0.913	-1.6	1
-1.1	0.145	1
1.37	1.29	1
0.816	-0.133	1
-0.813	-0.665	1
0.742	1.56	1
-1.31	0.118	1
0.0336	0.323	1
0.856	-1.11	1
0.532	-0.0431	1
-0.171	1.68	1
-0.305	0.247	1
-0.422	-0.241	1
-1.07	-0.017	1
-1.31	-0.32	1
-1.33	-0.581	1
-1.76	-1.58	1
0.395	1.35	1
-1.39	-0.156	1
-1.82	-0.847	1
-1.11	0.276	1
1.29	-1.19	1
0.387	1.59	1
0.247	0.41	1
0.249	-0.451	1
0.923	0.166	1
-0.237	-0.0378	1
0.714	-1.08	1
-0.215	0.549	1
0.306	-0.161	1
1.51	1.52	1
-0.761	0.373	1
-0.383	0.671	1
-1.11	-0.44	1
0.496	-0.614	1
-0.0529	-0.0168	1
2.09	1.1	1
-1.28	-1.17	1
0.402	-0.39	1
0.122	0.599	1
1.42	1.49	1
0.854	0.0949	1
-0.268	0.75	1
-0.57	0.502	1
0.236	0.443	1
0.898	-0.719	1
1.14	-0.938	1
0.671	0.181	1
-0.175	0.0644	1
0.796	0.423	1
-0.824	-0.471	1
-0.93	-0.502	1
2.45	1.25	1
-0.737	-0.0677	1
0.281	0.343	1
-1.13	-0.0974	1
-0.211	-0.334	1
-1.27	-0.673	1
0.833	-0.0565	1
0.478	1.31	1
-1.14	-0.245	1
0.667	-1.01	1
2.17	0.926	1
-0.129	0.877	1
-0.581	0.582	1
0.427	1.77	1
-0.138	0.425	1
-0.337	0.559	1
0.325	-0.153	1
-0.232	-0.364	1
1.33	-0.774	1
-1.81	-0.543	1
-1.52	-1.4	1
-1.45	-0.701	1
0.616	1.77	1
-0.0222	-0.202	1
-0.763	-0.573	1
-0.581	-0.182	1
-0.179	0.19	1
0.945	0.239	1
0.576	-0.342	1
0.0381	0.167	1
-0.219	-0.195	1
-1.41	-0.856	1
-0.298	-0.243	1
1.31	-0.36	1
1.78	1.19	1
-1.33	-0.647	1
-1.6	-0.541	1
1.01	1.57	1
0.576	-0.665	1
0.729	1.49	1
0.661	0.0147	1
-1.05	-0.382	1
-0.235	0.352	1
1.71	1.39	1
0.905	-0.551	1
-1.21	0.357	1
0.622	-0.546	1
-1.51	-1.39	1
-1.13	0.164	1
2.33	1.21	1
0.855	-0.265	1
-1.67	-0.212	1
-0.394	-0.338	1
1.11	1.33	1
-1.24	0.323	1
-1.23	-0.806	1
1.31	-1.72	1
-1.15	-0.647	1
1.21	-1.77	1
1.57	1.16	1
-0.241	0.897	1
0.978	-1.33	1
-1.67	-0.00451	1
-1.87	-0.78	1
1.04	-0.24	1
-1.21	-0.785	1
1.34	-1.8	1
0.175	0.652	1
-0.0814	2.18	1
1.27	1.6	1
-0.759	0.366	1
1.23	-0.785	1
-1.36	-0.258	1
1.05	-0.467	1
-1.21	-0.733	1
-0.597	0.232	1
0.575	-0.19	1
-1.34	-0.31	1
-0.129	-0.061	1
0.377	-0.643	1
-1.25	-0.689	1
2.34	1.18	1
0.957	-0.786	1
-1.08	0.356	1
1.17	-1.4	1
-0.961	-0.102	1
-0.968	-0.226	1
-0.322	0.535	1
-1.26	-0.515	1
0.62	-0.986	1
1.21	1.31	1
1.45	1.33	1
0.137	-0.247	1
-0.0999	1.97	1
-0.369	0.692	1
0.458	-0.709	1
-1.33	-0.392	1
0.227	1.71	1
-0.715	0.0859	1
0.364	1.98	1
0.269	1.62	1
0.11	0.553	1
0.171	1.59	1
0.409	-0.0572	1
0.0413	0.345	1
-0.543	-0.0204	1
0.0734	-0.162	1
-0.779	0.676	1
1.53	-1.05	1
0.145	-0.626	1
0.534	1.86	1
2.03	1.1	1
-0.546	0.442	1
1.42	1.8	1
1.41	-2.09	1
-0.566	-0.563	1
-0.973	0.495	1
0.932	1.43	1
0.74	0.053	1
0.37	-0.0513	1
-0.563	-0.164	1
1.27	-0.675	1
-1.32	-0.146	1
0.561	1.74	1
0.473	0.339	1
-1.72	-0.41	1
0.18	-0.0627	1
0.211	1.71	1
-0.755	-0.759	1
0.544	-0.842	1
1.67	0.974	1
-1.61	-0.39	1
1.8	1.53	1
0.405	-0.555	1
-1.64	-0.562	1
-0.146	1.83	1
1.19	-0.319	1
1.73	1.26	1
0.316	1.43	1
2.43	0.869	1
-1.17	0.126	1
-0.125	0.521	1
0.646	-0.932	1
-2.09	-1.22	1
-1.64	-0.962	1
1.62	-1.16	1
-1.11	-0.653	1
0.576	-1.05	1
0.635	1.67	1
0.336	0.611	1
-1.58	-1.61	1
-0.249	0.505	1
0.335	-0.483	1
0.133	-0.568	1
1.08	-1.02	1
2.08	1.35	1
1.03	-0.382	1
-0.705	0.129	1
1.35	1.1	1
-1.37	-0.123	1
-1.9	-1.32	1
0.982	-0.452	1
-0.507	0.357	1
0.0853	0.789	1
-1.51	-0.276	1
1.19	-1.25	1
-1.49	0.228	1
-0.606	-0.129	1
0.108	-0.304	1
0.418	-0.897	1
-0.119	2.06	1
1.31	1.62	1
-0.107	-0.232	1
-0.212	-0.155	1
-0.0683	-0.404	1
0.533	0.541	1
0.98	-0.832	1
-0.135	0.0707	1
0.416	0.1	1
-1.3	-0.829	1
-0.0299	0.617	1
-1.78	-0.843	1
0.0984	0.629	1
-1.68	-0.528	1
0.423	0.598	1
0.00295	-0.125	1
-1.33	-0.276	1
0.595	0.546	1
-0.219	0.524	1
-0.907	0.416	1
-1.39	-0.322	1
-0.166	0.165	1
-1.02	-0.146	1
-0.439	0.331	1
0.136	1.46	1
-0.669	0.51	1
-1.49	-0.0266	1
0.812	-0.15	1
-2.04	-0.978	1
-1.06	-0.86	1
0.0914	0.493	1
-1.17	0.222	1
0.553	-0.159	1
0.759	0.0328	1
0.974	-0.951	1
-1.02	-0.305	1
-0.635	1.94	1
2.22	1.31	1
-1.18	-0.122	1
0.219	1.59	1
1.15	1.68	1
0.955	-0.23	1
-0.103	0.0369	1
-1.43	-0.357	1
-1.09	0.289	1
-0.436	0.821	1
0.6	-0.38	1
-0.124	0.181	1
-1.71	-1.27	1
-1.46	-0.179	1
1.34	1.37	1
1.95	1.09	1
-0.839	0.111	1
-1.63	-0.363	1
-1.56	-1.05	1
0.929	-0.902	1
-1.66	-1.52	1
-1.85	-0.347	1
-1.02	-0.0308	1
0.569	-0.538	1
0.154	0.629	1
-1.5	-0.829	1
0.271	0.0595	1
0.82	-0.514	1
-1.38	-1.11	1
-1.01	-0.155	1
0.683	1.6	1
-1.62	-0.896	1
-1.42	-1.28	1
-1.8	-1.26	1
-1.76	-0.632	1
1.16	-1.3	1
0.00921	-0.00839	1
-0.821	-0.855	1
-0.912	-0.484	1
1.15	-1.69	1
0.589	0.557	1
-1.85	-0.35	1
-1.49	-0.498	1
-1.9	-1.46	1
0.307	0.12	1
0.173	-0.428	1
-0.818	-0.69	1
-0.768	-0.0166	1
0.995	0.131	1
1.32	-0.616	1
0.993	0.397	1
0.811	0.00911	1
0.304	-0.00393	1
-0.78	-0.43	1
0.247	-0.233	1
-0.561	0.473	1
-1.99	-0.912	1
0.899	1.4	1
0.417	0.348	1
-0.461	0.343	1
-1.02	-0.469	1
-1.67	-0.875	1
-1.17	-0.95	1
0.418	-0.711	1
0.295	-0.273	1
-1.37	-0.904	1
-0.994	0.192	1
-1.07	-0.622	1
1.95	1.53	1
0.281	-0.4	1
0.586	-0.273	1
-0.0272	1.86	1
-1.65	-0.0692	1
-1.53	0.132	1
-1.51	-0.248	1
-0.211	-0.492	1
-1.28	-1.07	1
1.2	-0.68	1
0.942	1.89	1
-0.82	-0.76	1
0.72	-0.316	1
-0.201	0.596	1
-1.07	0.0456	1
-2.06	-1.23	1
0.785	0.158	1
0.867	-1.19	1
1	0.285	1
0.873	-1.03	1
1.25	-1.62	1
-0.149	0.816	1
-1.93	-0.0856	1
-1.16	-0.285	1
1.1	-0.374	1
0.19	0.969	1
-1.79	-1.46	1
0.893	-0.327	1
1.01	-1.12	1
-1.58	-0.352	1
1.52	-1.12	1
-0.991	0.114	1
-1.38	-1.08	1
0.0919	-0.154	1
-1.89	-0.418	1
2.22	1.18	1
0.641	1.72	1
-0.539	0.648	1
0.883	-1	1
2.32	1.3	1
-1.25	-1.14	1
2.69	1.12	1
1.39	1.52	1
-0.121	-0.498	1
-0.193	-0.288	1
-0.957	0.848	1
-0.484	0.615	1
-0.795	0.276	1
-6.89E-04	2	1
1.42	-1.1	1
-0.379	0.638	1
0.878	-0.856	1
0.13	-0.469	1
0.224	1.57	1
2.13	1.16	1
0.799	-0.834	1
2.46	1.21	1
-1.17	-0.556	1
1.08	-1.76	1
2.03	0.984	1
-0.522	0.206	1
1.46	-1.61	1
-1.53	0.0251	1
1.63	-2.16	1
0.159	0.586	1
0.262	-0.538	1
-1.83	-0.964	1
-1.65	-0.731	1
0.737	-0.183	1
0.953	1.14	1
1.47	-1.29	1
-0.89	-1.18	1
-0.451	0.723	1
-0.515	0.625	1
-1.55	-0.132	1
-0.325	0.388	1
-0.595	0.625	1
-1.03	-0.95	1
0.452	1.95	1
-0.872	-0.461	1
0.425	0.0454	1
0.524	0.283	1
0.347	-0.242	1
-0.106	0.552	1
-1.28	-0.00494	1
-0.172	-0.676	1
0.455	-0.869	1
-1.85	-0.467	1
0.632	1.45	1
0.552	-0.199	1
-0.688	0.709	1
-0.0708	0.439	1
-0.135	0.136	1
-0.288	0.385	1
-0.974	-0.818	1
-1.51	-0.193	1
0.565	1.56	1
-1.13	-0.622	1
1.09	-0.538	1
1.36	-1.06	1
0.614	-0.705	1
0.823	-0.248	1
0.894	-0.992	1
-1.03	0.277	1
0.889	-0.566	1
1.2	-0.944	1
1.46	1.69	1
0.587	0.322	1
1.11	-0.476	1
-1.29	-1.03	1
0.74	0.203	1
-1.05	-0.4	1
0.501	0.0251	1
0.133	2.04	1
0.764	0.381	1
1.02	-0.549	1
-0.167	-0.633	1
0.995	-1.63	1
0.115	1.41	1
0.00914	0.431	1
-0.95	0.144	1
0.297	-1.11	1
-0.683	0.419	1
0.182	-0.0823	1
1.32	-1.23	1
0.977	-1.01	1
-1.81	0.0758	1
-0.0677	-0.394	1
0.175	-0.345	1
-1.07	-0.456	1
0.534	-0.763	1
0.875	1.82	1
0.28	0.429	1
1.19	-1.33	1
1.3	-1.28	1
1.46	-1.32	1
0.475	-0.381	1
-1.33	-0.0457	1
0.49	-0.0477	1
2.2	0.935	1
-0.409	0.349	1
1.07	-1.38	1
0.209	-0.455	1
0.521	0.375	1
0.575	1.42	1
-1.23	-1.15	1
-0.629	0.809	1
1.15	-1.01	1
0.238	-0.551	1
-1.02	0.409	1
1.14	-1.57	1
-1.82	-0.665	1
-1.2	0.4	1
1.1	-0.364	1
-0.113	0.626	1
-0.48	0.0507	1
1.28	-0.341	1
0.399	-0.594	1
1.01	-0.205	1
-1.53	-1.72	1
0.0745	-0.607	1
2.75	1.47	1
-1.19	-1	1
